day,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,rainy_day
2010-07-18,27.0,20.0,0.0,10.3,5.0,3.6666666666666665,45.0,19.958333333333332,24.166666666666668,24.708333333333332,23.083333333333332,16.291666666666668,67.41666666666667,83.66666666666667,0.13333333333333333,1007.1666666666666,22.958333333333332,7.708333333333333,261.1666666666667,11.625,1
2010-07-19,26.0,20.0,0.0,7.599999999999999,6.0,3.5,52.0,19.541666666666668,23.375,24.083333333333332,22.458333333333332,18.75,75.75,84.75,0.016666666666666666,1006.25,22.333333333333332,8.375,258.0416666666667,13.166666666666666,1
2010-07-20,23.0,20.0,0.0,8.9,5.0,3.2916666666666665,59.0,19.333333333333332,22.291666666666668,22.708333333333332,21.541666666666668,21.166666666666668,78.91666666666667,87.70833333333333,0.02916666666666667,1006.1666666666666,21.5,8.375,253.45833333333334,14.291666666666666,1
2010-07-21,25.0,20.0,0.0,7.599999999999999,5.0,3.1666666666666665,66.0,19.0,23.125,23.416666666666668,22.166666666666668,22.291666666666668,80.20833333333333,82.91666666666667,0.008333333333333333,1007.1666666666666,22.125,9.375,262.4583333333333,15.541666666666666,1
2010-07-22,26.0,20.0,0.0,8.9,5.0,3.5,74.0,18.958333333333332,23.708333333333332,24.0,22.666666666666668,18.333333333333332,77.58333333333333,80.70833333333333,0.02916666666666667,1007.8333333333334,22.541666666666668,9.875,263.75,13.166666666666666,1
2010-07-23,27.0,20.0,0.0,10.3,5.0,3.6666666666666665,81.0,18.541666666666668,23.458333333333332,23.875,22.75,18.791666666666668,67.58333333333333,78.20833333333333,0.029166666666666664,1008.4166666666666,22.708333333333332,9.875,260.9583333333333,13.666666666666666,1
2010-07-24,26.0,20.0,0.0,8.9,6.0,3.7083333333333335,88.0,18.333333333333332,23.083333333333332,23.583333333333332,22.291666666666668,23.375,75.16666666666667,79.54166666666667,0.08333333333333333,1007.5,22.25,9.666666666666666,260.4583333333333,17.083333333333332,1
2010-07-25,24.0,20.0,0.0,6.2,5.0,3.1666666666666665,96.0,18.25,21.666666666666668,21.916666666666668,21.125,26.958333333333332,91.66666666666667,84.04166666666667,0.05833333333333334,1006.375,21.125,7.708333333333333,258.875,18.375,1
2010-07-26,25.0,20.0,0.0,10.3,5.0,3.5,100.0,18.083333333333332,22.958333333333332,23.375,22.083333333333332,26.166666666666668,73.0,79.20833333333333,0.0,1007.375,22.041666666666668,10.0,257.75,18.0,0
2010-07-27,29.0,21.0,0.0,10.3,5.0,3.875,90.0,19.125,24.541666666666668,25.375,23.541666666666668,21.625,71.25,77.58333333333333,0.0,1008.0416666666666,23.5,10.0,259.9166666666667,15.833333333333334,0
2010-07-28,25.0,20.0,0.0,10.3,5.0,3.75,83.0,19.291666666666668,23.833333333333332,24.041666666666668,22.75,20.708333333333332,68.20833333333333,82.45833333333333,0.012500000000000002,1007.5833333333334,22.666666666666668,9.375,265.9583333333333,15.041666666666666,1
2010-07-29,22.0,20.0,0.0,6.2,5.0,3.125,75.0,19.708333333333332,20.541666666666668,21.25,20.541666666666668,18.791666666666668,98.5,94.875,0.06666666666666667,1007.2083333333334,20.5,8.625,251.58333333333334,13.333333333333334,1
2010-07-30,25.0,19.0,0.0,8.9,5.0,3.375,68.0,19.041666666666668,22.583333333333332,22.791666666666668,21.875,22.291666666666668,78.91666666666667,85.70833333333333,0.0,1007.75,21.833333333333332,8.75,257.25,16.666666666666668,0
2010-07-31,27.0,19.0,0.0,11.6,5.0,3.9166666666666665,64.0,18.625,23.5,23.833333333333332,22.666666666666668,19.958333333333332,67.625,79.20833333333333,0.0,1009.375,22.583333333333332,8.75,257.3333333333333,15.125,0
2010-08-01,29.0,19.0,0.0,11.6,5.0,3.9166666666666665,54.0,18.75,24.208333333333332,24.375,23.375,21.583333333333332,58.041666666666664,77.375,0.0625,1009.7916666666666,23.333333333333332,8.291666666666666,262.4583333333333,15.666666666666666,1
2010-08-02,28.0,19.0,0.0,10.3,5.0,3.7916666666666665,46.0,18.666666666666668,24.041666666666668,24.166666666666668,23.083333333333332,19.875,63.875,78.375,0.012500000000000002,1009.0,22.958333333333332,7.75,259.0833333333333,14.625,1
2010-08-03,28.0,19.0,0.0,11.6,5.0,3.9583333333333335,39.0,18.916666666666668,24.25,24.416666666666668,23.416666666666668,19.666666666666668,60.708333333333336,77.95833333333333,0.012500000000000002,1007.75,23.291666666666668,7.958333333333333,253.70833333333334,15.375,1
2010-08-04,27.0,20.0,0.0,10.3,5.0,3.75,32.0,19.166666666666668,23.75,24.083333333333332,22.958333333333332,20.5,68.16666666666667,80.95833333333333,0.06666666666666667,1007.2083333333334,22.875,8.333333333333334,260.3333333333333,14.5,1
2010-08-05,29.0,19.0,0.0,11.6,5.0,4.083333333333333,24.0,18.791666666666668,24.458333333333332,24.583333333333332,23.541666666666668,18.333333333333332,51.083333333333336,77.29166666666667,0.0,1008.375,23.375,7.583333333333333,264.7916666666667,13.416666666666666,0
2010-08-06,29.0,19.0,0.0,11.6,5.0,3.875,17.0,19.0,24.5,24.625,23.75,17.5,57.208333333333336,77.79166666666667,0.024999999999999998,1009.125,23.375,7.541666666666667,264.3333333333333,13.291666666666666,1
2010-08-07,30.0,20.0,0.0,11.6,5.0,4.0,10.0,18.916666666666668,24.833333333333332,25.0,23.916666666666668,18.0,53.625,76.41666666666667,0.020833333333333332,1008.3333333333334,23.708333333333332,7.375,257.0416666666667,13.166666666666666,1
2010-08-08,31.0,19.0,0.0,11.6,5.0,4.125,3.0,19.416666666666668,25.666666666666668,25.958333333333332,24.541666666666668,16.208333333333332,50.25,76.375,0.1416666666666667,1008.0,24.291666666666668,7.208333333333333,261.3333333333333,12.0,1
2010-08-09,31.0,20.0,0.0,11.6,5.0,4.083333333333333,0.0,19.708333333333332,25.583333333333332,26.083333333333332,24.5,15.208333333333334,44.75,77.16666666666667,0.024999999999999998,1008.1666666666666,24.25,7.625,274.375,10.541666666666666,1
2010-08-10,30.0,19.0,0.0,11.6,5.0,4.166666666666667,0.0,19.125,25.708333333333332,25.916666666666668,24.708333333333332,14.5,38.875,73.79166666666667,0.0,1008.0416666666666,24.458333333333332,7.75,285.375,10.458333333333334,0
2010-08-11,29.0,20.0,0.0,11.6,5.0,4.083333333333333,4.0,18.958333333333332,25.291666666666668,25.708333333333332,24.375,17.0,50.791666666666664,74.29166666666667,0.0,1007.7916666666666,24.125,7.666666666666667,271.5,12.666666666666666,0
2010-08-12,30.0,20.0,0.0,10.2,5.0,3.9166666666666665,12.0,20.0,25.916666666666668,26.291666666666668,24.708333333333332,13.125,57.791666666666664,77.875,0.08750000000000001,1006.6666666666666,24.416666666666668,7.375,267.375,9.541666666666666,1
2010-08-13,29.0,20.0,0.0,11.6,5.0,3.8333333333333335,19.0,20.25,25.166666666666668,25.75,24.166666666666668,13.0,62.333333333333336,81.04166666666667,0.2625,1006.5833333333334,23.875,6.125,274.5,9.041666666666666,1
2010-08-14,30.0,20.0,0.0,10.2,5.0,4.0,26.0,20.291666666666668,25.541666666666668,25.958333333333332,24.333333333333332,14.708333333333334,58.541666666666664,80.0,0.075,1006.75,24.166666666666668,7.583333333333333,259.9583333333333,10.583333333333334,1
2010-08-15,29.0,20.0,0.0,11.6,5.0,3.875,33.0,20.875,25.666666666666668,26.25,24.375,11.291666666666666,57.916666666666664,82.45833333333333,0.15416666666666667,1007.5416666666666,23.916666666666668,7.625,246.54166666666666,7.875,1
2010-08-16,28.0,20.0,0.0,8.9,5.0,3.5833333333333335,41.0,20.791666666666668,25.166666666666668,25.25,23.833333333333332,14.458333333333334,68.20833333333333,84.66666666666667,0.10833333333333334,1008.2083333333334,23.5,7.541666666666667,251.125,10.375,1
2010-08-17,28.0,20.0,0.0,10.2,5.0,3.7916666666666665,48.0,20.25,24.208333333333332,24.5,23.166666666666668,15.541666666666666,70.66666666666667,84.95833333333333,0.13749999999999998,1007.5416666666666,23.041666666666668,7.125,253.95833333333334,11.458333333333334,1
2010-08-18,26.0,20.0,0.0,8.9,5.0,3.4583333333333335,55.0,20.25,23.583333333333332,24.041666666666668,22.583333333333332,17.166666666666668,74.45833333333333,87.875,0.42083333333333334,1007.7916666666666,22.5,5.5,266.25,11.791666666666666,1
2010-08-19,29.0,20.0,0.0,10.2,5.0,3.75,63.0,20.375,24.666666666666668,25.333333333333332,23.708333333333332,14.208333333333334,67.20833333333333,83.16666666666667,0.3333333333333333,1008.0416666666666,23.5,5.5,285.4583333333333,9.875,1
2010-08-20,27.0,20.0,0.0,8.9,5.0,3.625,70.0,21.125,25.0,25.708333333333332,23.625,9.583333333333334,72.04166666666667,86.95833333333333,0.4916666666666667,1008.625,23.333333333333332,6.166666666666667,292.75,6.583333333333333,1
2010-08-21,27.0,20.0,0.0,7.5,5.0,3.5416666666666665,77.0,21.25,24.375,25.083333333333332,23.125,9.875,83.5,89.95833333333333,0.24583333333333335,1008.3333333333334,22.75,5.833333333333333,276.375,6.541666666666667,1
2010-08-22,26.0,20.0,0.0,8.9,5.0,3.25,84.0,20.625,23.166666666666668,23.666666666666668,22.291666666666668,12.708333333333334,74.79166666666667,90.54166666666667,0.016666666666666666,1008.2916666666666,22.041666666666668,5.25,270.4166666666667,9.541666666666666,1
2010-08-23,28.0,20.0,0.0,8.9,5.0,3.4166666666666665,92.0,20.791666666666668,24.041666666666668,24.791666666666668,22.958333333333332,16.5,77.75,88.25,0.7666666666666666,1006.6666666666666,22.916666666666668,5.416666666666667,289.375,11.041666666666666,1
2010-08-24,23.0,20.0,0.0,6.099999999999999,5.0,3.1666666666666665,99.0,20.5,22.166666666666668,23.125,21.458333333333332,16.041666666666668,88.54166666666667,94.375,0.33749999999999997,1005.9583333333334,21.333333333333332,5.583333333333333,287.375,11.458333333333334,1
2010-08-25,22.0,20.0,0.0,6.099999999999999,5.0,3.1666666666666665,100.0,20.375,20.916666666666668,21.916666666666668,20.916666666666668,12.875,95.5,96.45833333333333,0.17500000000000002,1006.125,20.791666666666668,4.0,273.125,9.083333333333334,1
2010-08-26,25.0,19.0,0.0,8.9,5.0,3.5,87.0,19.75,22.458333333333332,22.708333333333332,21.708333333333332,17.416666666666668,78.375,89.79166666666667,0.0,1006.7083333333334,21.625,6.5,255.125,12.875,0
2010-08-27,28.0,19.0,0.0,10.2,5.0,3.875,79.0,19.583333333333332,23.375,23.75,22.541666666666668,18.416666666666668,67.125,85.08333333333333,0.004166666666666667,1007.2083333333334,22.416666666666668,6.5,248.125,13.083333333333334,1
2010-08-28,29.0,19.0,0.0,10.2,5.0,3.9583333333333335,72.0,19.833333333333332,24.333333333333332,24.541666666666668,23.333333333333332,16.958333333333332,59.833333333333336,82.875,0.11249999999999999,1007.3333333333334,23.166666666666668,6.125,245.66666666666666,12.458333333333334,1
2010-08-29,28.0,20.0,0.0,10.2,5.0,3.7083333333333335,65.0,20.0,23.958333333333332,24.208333333333332,22.875,18.916666666666668,74.33333333333333,84.95833333333333,0.325,1008.0833333333334,22.833333333333332,7.041666666666667,255.45833333333334,13.458333333333334,1
2010-08-30,26.0,19.0,0.0,8.9,5.0,3.375,57.0,19.625,22.166666666666668,22.25,21.5,20.958333333333332,84.41666666666667,88.54166666666667,0.025000000000000005,1008.4583333333334,21.458333333333332,8.416666666666666,254.04166666666666,15.333333333333334,1
2010-08-31,27.0,19.0,0.0,10.2,5.0,3.8333333333333335,54.0,18.541666666666668,22.458333333333332,22.458333333333332,21.958333333333332,21.625,59.083333333333336,82.70833333333333,0.008333333333333333,1009.2083333333334,21.833333333333332,7.916666666666667,262.7916666666667,15.625,1
2010-09-01,28.0,18.0,0.0,11.6,5.0,3.9583333333333335,37.0,18.5,23.041666666666668,23.291666666666668,22.5,17.0,48.041666666666664,80.75,0.0,1010.0,22.25,7.583333333333333,267.0833333333333,11.916666666666666,0
2010-09-02,29.0,19.0,0.0,10.2,5.0,3.8333333333333335,29.0,19.458333333333332,24.125,24.416666666666668,23.125,16.083333333333332,62.25,80.95833333333333,0.008333333333333333,1010.3333333333334,23.0,6.541666666666667,274.25,11.75,1
2010-09-03,26.0,20.0,0.0,11.6,5.0,3.7916666666666665,22.0,19.75,23.375,23.75,22.5,16.833333333333332,74.83333333333333,85.125,0.0625,1008.8333333333334,22.375,6.25,278.4166666666667,12.208333333333334,1
2010-09-04,27.0,19.0,0.0,11.6,5.0,3.8333333333333335,14.0,19.541666666666668,23.375,23.791666666666668,22.625,17.041666666666668,68.16666666666667,84.95833333333333,0.0,1008.0416666666666,22.375,6.5,260.2083333333333,12.208333333333334,0
2010-09-05,29.0,19.0,0.0,10.2,5.0,3.9583333333333335,7.0,19.333333333333332,24.208333333333332,24.416666666666668,23.25,16.458333333333332,66.20833333333333,80.79166666666667,0.0,1009.7916666666666,23.041666666666668,6.5,255.91666666666666,11.791666666666666,0
2010-09-06,27.0,19.0,0.0,10.2,5.0,3.875,0.0,19.291666666666668,23.458333333333332,23.916666666666668,22.708333333333332,17.291666666666668,62.583333333333336,82.20833333333333,0.0,1009.5416666666666,22.583333333333332,6.916666666666667,258.0833333333333,12.583333333333334,0
2010-09-07,28.0,19.0,0.0,11.6,5.0,3.7916666666666665,0.0,19.25,23.916666666666668,24.25,22.916666666666668,19.041666666666668,62.25,81.70833333333333,0.012500000000000002,1007.875,22.833333333333332,8.625,257.75,13.958333333333334,1
2010-09-08,29.0,19.0,0.0,11.6,5.0,3.9583333333333335,0.0,18.791666666666668,23.791666666666668,24.083333333333332,23.083333333333332,20.125,56.083333333333336,79.0,0.0,1007.6666666666666,23.0,8.416666666666666,254.29166666666666,14.916666666666666,0
2010-09-09,28.0,19.0,0.0,11.6,5.0,4.041666666666667,1.0,18.958333333333332,23.75,24.0,22.916666666666668,16.291666666666668,55.0,79.75,0.0,1008.875,22.708333333333332,7.916666666666667,248.79166666666666,11.916666666666666,0
2010-09-10,31.0,18.0,0.0,10.2,5.0,3.875,8.0,19.458333333333332,24.583333333333332,24.875,23.666666666666668,15.125,64.16666666666667,80.54166666666667,0.4666666666666666,1008.7083333333334,23.333333333333332,5.5,253.66666666666666,10.708333333333334,1
2010-09-11,24.0,19.0,0.0,6.099999999999999,5.0,3.1666666666666665,16.0,19.791666666666668,22.208333333333332,22.583333333333332,21.458333333333332,13.041666666666666,87.58333333333333,90.83333333333333,0.008333333333333333,1009.375,21.208333333333332,5.5,255.625,9.166666666666666,1
2010-09-12,29.0,20.0,0.0,11.6,5.0,3.9166666666666665,23.0,20.125,24.708333333333332,25.333333333333332,23.666666666666668,11.875,59.416666666666664,82.58333333333333,0.0,1008.875,23.375,6.375,276.5,8.125,0
2010-09-13,26.0,20.0,0.0,10.2,5.0,3.625,31.0,19.791666666666668,23.875,24.166666666666668,22.875,14.5,62.291666666666664,84.125,0.02916666666666667,1008.375,22.666666666666668,7.333333333333333,271.4583333333333,10.166666666666666,1
2010-09-14,29.0,19.0,0.0,10.2,5.0,3.9583333333333335,38.0,18.958333333333332,23.458333333333332,23.916666666666668,22.75,16.125,63.75,80.83333333333333,0.0,1007.5,22.625,7.083333333333333,258.0833333333333,11.625,0
2010-09-15,27.0,18.0,0.0,10.2,5.0,3.7916666666666665,46.0,19.166666666666668,23.458333333333332,23.916666666666668,22.583333333333332,16.958333333333332,64.70833333333333,83.25,0.041666666666666664,1007.5,22.416666666666668,8.458333333333334,262.25,12.291666666666666,1
2010-09-16,28.0,19.0,0.0,8.8,5.0,3.9583333333333335,53.0,19.458333333333332,23.958333333333332,24.25,22.958333333333332,15.25,62.083333333333336,82.25,0.016666666666666666,1007.5,22.75,7.583333333333333,260.6666666666667,11.25,1
2010-09-17,27.0,18.0,0.0,11.6,5.0,3.7083333333333335,61.0,19.25,23.583333333333332,24.041666666666668,22.583333333333332,16.833333333333332,61.583333333333336,83.20833333333333,0.2416666666666667,1007.3333333333334,22.375,6.166666666666667,268.9583333333333,12.041666666666666,1
2010-09-18,29.0,18.0,0.0,11.6,5.0,4.041666666666667,68.0,18.166666666666668,23.208333333333332,23.416666666666668,22.708333333333332,17.458333333333332,45.375,78.25,0.0,1006.25,22.541666666666668,6.75,259.2083333333333,12.625,0
2010-09-19,29.0,18.0,0.0,11.6,5.0,3.8333333333333335,76.0,19.0,24.125,24.583333333333332,23.25,13.041666666666666,48.333333333333336,79.875,0.05833333333333334,1006.625,22.75,7.25,255.54166666666666,8.583333333333334,1
2010-09-20,30.0,18.0,0.0,11.6,5.0,3.875,84.0,19.208333333333332,25.041666666666668,25.541666666666668,24.041666666666668,7.958333333333333,48.208333333333336,77.79166666666667,0.09583333333333333,1007.9583333333334,23.5,7.458333333333333,230.125,5.291666666666667,1
2010-09-21,29.0,19.0,0.0,11.6,5.0,3.7083333333333335,91.0,20.708333333333332,25.458333333333332,25.666666666666668,24.208333333333332,8.0,61.958333333333336,83.20833333333333,0.25833333333333336,1009.0416666666666,23.708333333333332,7.166666666666667,133.91666666666666,4.833333333333333,1
2010-09-22,32.0,19.0,0.0,10.2,5.0,4.041666666666667,99.0,21.166666666666668,26.791666666666668,27.25,24.958333333333332,10.375,52.083333333333336,81.79166666666667,0.9166666666666666,1009.25,24.541666666666668,5.791666666666667,141.83333333333334,5.958333333333333,1
2010-09-23,31.0,20.0,0.0,11.6,5.0,3.9166666666666665,100.0,21.416666666666668,26.791666666666668,27.375,24.958333333333332,9.916666666666666,42.083333333333336,82.83333333333333,0.5,1008.5833333333334,24.375,6.541666666666667,167.29166666666666,5.583333333333333,1
2010-09-24,30.0,20.0,0.0,10.2,5.0,3.7083333333333335,86.0,21.916666666666668,26.916666666666668,27.541666666666668,24.791666666666668,7.375,53.041666666666664,85.54166666666667,0.5499999999999999,1008.5833333333334,24.375,6.541666666666667,231.375,4.25,1
2010-09-25,28.0,20.0,0.0,10.2,5.0,3.75,79.0,21.833333333333332,25.958333333333332,26.5,24.125,6.333333333333333,64.91666666666667,88.20833333333333,0.525,1009.5,23.625,5.583333333333333,209.08333333333334,3.9583333333333335,1
2010-09-26,29.0,19.0,0.0,11.6,5.0,3.5833333333333335,71.0,21.291666666666668,25.291666666666668,25.791666666666668,23.875,9.791666666666666,55.208333333333336,87.125,0.325,1009.5833333333334,23.333333333333332,6.083333333333333,103.29166666666667,5.75,1
2010-09-27,27.0,19.0,0.0,8.8,5.0,3.7083333333333335,64.0,21.041666666666668,24.166666666666668,24.541666666666668,22.958333333333332,12.958333333333334,67.29166666666667,89.45833333333333,0.3041666666666667,1009.75,22.75,5.458333333333333,103.66666666666667,8.583333333333334,1
2010-09-28,28.0,20.0,0.0,10.2,5.0,3.625,56.0,20.916666666666668,24.208333333333332,24.625,23.0,12.375,70.79166666666667,89.125,0.03333333333333333,1010.125,22.833333333333332,4.875,114.33333333333333,8.458333333333334,1
2010-09-29,29.0,19.0,0.0,11.6,5.0,3.5,48.0,21.041666666666668,25.083333333333332,25.416666666666668,23.625,10.416666666666666,58.541666666666664,87.125,0.2916666666666667,1010.2083333333334,23.291666666666668,5.875,124.58333333333333,6.291666666666667,1
2010-09-30,29.0,18.0,0.0,11.6,5.0,3.875,41.0,20.458333333333332,25.25,25.541666666666668,23.958333333333332,8.541666666666666,38.833333333333336,83.08333333333333,0.10416666666666667,1008.8333333333334,23.375,7.791666666666667,80.375,5.166666666666667,1
2010-10-01,29.0,19.0,0.0,8.8,5.0,3.6666666666666665,39.0,21.625,25.25,25.916666666666668,23.708333333333332,9.25,63.208333333333336,89.58333333333333,1.3,1007.5833333333334,23.25,5.25,102.75,5.166666666666667,1
2010-10-02,29.0,19.0,0.0,8.8,5.0,3.5,32.0,21.666666666666668,25.541666666666668,25.958333333333332,23.875,9.833333333333334,61.875,88.70833333333333,0.8333333333333334,1007.625,23.416666666666668,6.5,110.83333333333333,5.375,1
2010-10-03,29.0,19.0,0.0,11.6,5.0,3.75,25.0,21.208333333333332,25.375,25.583333333333332,23.916666666666668,8.083333333333334,50.958333333333336,86.83333333333333,0.33749999999999997,1008.4166666666666,23.333333333333332,7.0,114.95833333333333,4.958333333333333,1
2010-10-04,28.0,19.0,0.0,8.8,5.0,3.7916666666666665,18.0,21.291666666666668,24.75,25.083333333333332,23.25,6.083333333333333,65.875,89.125,0.3625,1007.9166666666666,22.833333333333332,6.458333333333333,218.58333333333334,3.8333333333333335,1
2010-10-05,29.0,19.0,0.0,8.8,5.0,3.7083333333333335,10.0,21.541666666666668,25.791666666666668,26.416666666666668,24.041666666666668,7.5,65.625,86.41666666666667,0.14583333333333334,1006.2916666666666,23.5,6.916666666666667,240.45833333333334,4.291666666666667,1
2010-10-06,28.0,20.0,0.0,8.8,5.0,3.4583333333333335,3.0,21.583333333333332,24.625,24.958333333333332,23.291666666666668,14.541666666666666,78.83333333333333,91.16666666666667,0.5833333333333334,1006.0833333333334,22.916666666666668,4.458333333333333,271.875,9.458333333333334,1
2010-10-07,27.0,20.0,0.0,8.8,5.0,3.3333333333333335,0.0,21.333333333333332,23.625,24.208333333333332,22.416666666666668,11.166666666666666,83.5,93.45833333333333,0.30833333333333335,1006.0833333333334,22.25,6.458333333333333,266.0416666666667,7.333333333333333,1
2010-10-08,26.0,20.0,0.0,10.2,5.0,3.5416666666666665,0.0,21.375,24.208333333333332,24.916666666666668,22.958333333333332,10.833333333333334,65.33333333333333,91.125,0.07083333333333333,1007.0833333333334,22.666666666666668,6.833333333333333,276.7083333333333,6.666666666666667,1
2010-10-09,27.0,20.0,0.0,10.2,5.0,3.4583333333333335,4.0,20.833333333333332,24.041666666666668,24.458333333333332,22.916666666666668,10.5,63.083333333333336,89.45833333333333,0.05833333333333333,1007.5,22.458333333333332,8.083333333333334,273.0833333333333,6.958333333333333,1
2010-10-10,27.0,19.0,0.0,11.6,5.0,3.5833333333333335,11.0,20.333333333333332,23.833333333333332,23.916666666666668,22.791666666666668,12.083333333333334,59.416666666666664,87.875,0.13333333333333333,1008.375,22.333333333333332,5.75,265.1666666666667,7.5,1
2010-10-11,27.0,19.0,0.0,11.6,5.0,3.7916666666666665,18.0,19.666666666666668,23.0,23.041666666666668,22.333333333333332,12.916666666666666,51.291666666666664,85.70833333333333,0.041666666666666664,1010.375,21.958333333333332,7.791666666666667,271.4583333333333,8.583333333333334,1
2010-10-12,27.0,19.0,0.0,11.6,5.0,3.5416666666666665,26.0,19.583333333333332,23.125,23.166666666666668,22.541666666666668,11.166666666666666,56.708333333333336,86.16666666666667,0.10833333333333334,1011.625,22.125,7.375,282.0,7.208333333333333,1
2010-10-13,26.0,19.0,0.0,7.400000000000001,5.0,3.3333333333333335,33.0,20.5,23.291666666666668,23.375,22.375,11.583333333333334,67.70833333333333,90.0,0.10416666666666667,1010.9583333333334,21.875,8.083333333333334,286.8333333333333,7.0,1
2010-10-14,26.0,19.0,0.0,11.6,5.0,3.5833333333333335,40.0,20.333333333333332,23.166666666666668,23.333333333333332,22.291666666666668,13.833333333333334,62.0,89.91666666666667,0.27499999999999997,1009.75,21.833333333333332,7.291666666666667,270.7916666666667,8.625,1
2010-10-15,26.0,19.0,0.0,7.400000000000001,5.0,3.5416666666666665,48.0,19.75,22.333333333333332,22.458333333333332,21.666666666666668,18.458333333333332,78.375,90.08333333333333,0.3958333333333333,1009.1666666666666,21.5,7.583333333333333,270.4166666666667,12.375,1
2010-10-16,26.0,18.0,0.0,11.6,5.0,3.6666666666666665,55.0,18.833333333333332,21.583333333333332,21.666666666666668,21.041666666666668,17.625,62.875,88.04166666666667,0.09166666666666667,1007.8333333333334,20.791666666666668,6.25,270.125,11.875,1
2010-10-17,27.0,18.0,0.0,11.6,5.0,3.6666666666666665,62.0,18.916666666666668,21.833333333333332,21.958333333333332,21.375,16.208333333333332,62.125,87.91666666666667,0.0375,1007.75,21.208333333333332,6.25,245.66666666666666,10.875,1
2010-10-18,28.0,18.0,0.0,8.7,5.0,3.7916666666666665,69.0,19.041666666666668,22.708333333333332,22.75,22.041666666666668,12.916666666666666,56.0,84.70833333333333,0.0,1008.5833333333334,21.625,6.25,246.0,8.083333333333334,0
2010-10-19,28.0,18.0,0.0,8.7,5.0,3.8333333333333335,77.0,19.833333333333332,23.583333333333332,23.625,22.833333333333332,10.5,59.75,85.0,0.04583333333333334,1009.5,22.416666666666668,6.25,240.45833333333334,6.416666666666667,1
2010-10-20,27.0,19.0,0.0,8.7,5.0,3.5,84.0,21.125,24.125,24.583333333333332,22.833333333333332,10.541666666666666,64.5,90.20833333333333,0.36666666666666664,1009.875,22.541666666666668,3.25,258.5,6.833333333333333,1
2010-10-21,27.0,20.0,0.0,8.7,5.0,3.5833333333333335,91.0,21.291666666666668,24.458333333333332,24.958333333333332,23.125,11.041666666666666,73.75,90.91666666666667,0.14583333333333334,1008.2916666666666,22.541666666666668,5.0,255.375,7.041666666666667,1
2010-10-22,27.0,19.0,0.0,8.7,5.0,3.75,98.0,20.25,23.0,23.291666666666668,22.166666666666668,15.208333333333334,70.79166666666667,90.16666666666667,0.0,1007.7083333333334,21.916666666666668,5.25,245.5,10.416666666666666,0
2010-10-23,27.0,18.0,0.0,7.2,5.0,3.7083333333333335,100.0,19.625,22.958333333333332,23.083333333333332,22.125,14.666666666666666,70.125,87.875,0.016666666666666666,1008.875,21.75,5.125,254.70833333333334,10.333333333333334,1
2010-10-24,27.0,19.0,0.0,8.7,5.0,3.5833333333333335,87.0,19.75,22.583333333333332,22.666666666666668,21.916666666666668,12.0,65.79166666666667,88.45833333333333,0.0,1009.0416666666666,21.708333333333332,5.125,268.875,8.125,0
2010-10-25,28.0,20.0,0.0,7.2,5.0,3.4583333333333335,80.0,20.25,23.916666666666668,24.625,23.041666666666668,10.875,61.791666666666664,86.20833333333333,0.05833333333333334,1009.7083333333334,22.625,6.5,277.875,6.75,1
2010-10-26,29.0,20.0,0.0,7.2,5.0,3.4583333333333335,72.0,21.083333333333332,24.958333333333332,25.625,23.625,6.916666666666667,61.875,86.79166666666667,0.2833333333333333,1010.875,23.208333333333332,6.666666666666667,159.75,3.9583333333333335,1
2010-10-27,24.0,20.0,0.0,4.3,5.0,3.1666666666666665,65.0,21.166666666666668,23.166666666666668,23.708333333333332,22.166666666666668,8.083333333333334,85.54166666666667,95.04166666666667,0.39999999999999997,1012.0416666666666,21.708333333333332,5.0,90.54166666666667,4.875,1
2010-10-28,27.0,19.0,0.0,8.7,5.0,3.5833333333333335,58.0,19.958333333333332,24.166666666666668,24.458333333333332,23.041666666666668,11.625,52.791666666666664,84.875,0.09999999999999999,1011.5,22.541666666666668,7.625,50.541666666666664,8.0,1
2010-10-29,26.0,18.0,0.0,7.2,5.0,3.4166666666666665,51.0,20.041666666666668,23.083333333333332,23.416666666666668,22.25,14.166666666666666,72.0,88.33333333333333,0.0625,1011.1666666666666,22.125,5.458333333333333,32.958333333333336,9.625,1
2010-10-30,26.0,19.0,0.0,5.8,5.0,3.5416666666666665,43.0,20.583333333333332,23.083333333333332,23.333333333333332,22.208333333333332,10.541666666666666,81.875,91.25,0.3625,1011.25,21.833333333333332,4.458333333333333,22.125,7.208333333333333,1
2010-10-31,24.0,19.0,0.0,4.3,5.0,3.1666666666666665,39.0,20.541666666666668,22.166666666666668,22.75,21.583333333333332,10.458333333333334,97.75,95.29166666666667,0.35000000000000003,1010.3333333333334,21.125,4.666666666666667,191.375,7.5,1
2010-11-01,26.0,19.0,0.0,4.3,5.0,3.25,22.0,20.833333333333332,22.916666666666668,23.375,22.041666666666668,6.958333333333333,90.125,93.75,1.2958333333333334,1008.5,21.625,3.9166666666666665,316.7916666666667,4.833333333333333,1
